company_name,ticker,company_name_norm,is_gx
ＷｉｓｄｏｍＴｒｅｅ　小麦上場投資信託,1695,ＷｉｓｄｏｍＴｒｅｅ 小麦上場投資信託,0
ＷｉｓｄｏｍＴｒｅｅ　とうもろこし上場投資信託,1696,ＷｉｓｄｏｍＴｒｅｅ とうもろこし上場投資信託,0
ＷｉｓｄｏｍＴｒｅｅ　大豆上場投資信託,1697,ＷｉｓｄｏｍＴｒｅｅ 大豆上場投資信託,0
上場インデックスファンド日本高配当（東証配当フォーカス１００）,1698,上場インデックスファンド日本高配当（東証配当フォーカス１００）,0
ＮＥＸＴ　ＦＵＮＤＳ　ＮＯＭＵＲＡ　原油インデックス連動型上場投信,1699,ＮＥＸＴ ＦＵＮＤＳ ＮＯＭＵＲＡ 原油インデックス連動型上場投信,0
ＳＭＴ　ＥＴＦ日本好配当株アクティブ,170A,ＳＭＴ ＥＴＦ日本好配当株アクティブ,0
ＳＤＳホールディングス,1711,ＳＤＳホールディングス,0
ダイセキ環境ソリューション,1712,ダイセキ環境ソリューション,0
第一カッター興業,1716,第一カッター興業,0
明豊ファシリティワークス,1717,明豊ファシリティワークス,0
美樹工業,1718,美樹工業,0
安藤・間,1719,安藤・間,1
ゼロジャパン,171A,ゼロジャパン,0
東急建設,1720,東急建設,1
コムシスホールディングス,1721,コムシスホールディングス,0
日本電技,1723,日本電技,0
シンクレイヤ,1724,シンクレイヤ,0
ビーアールホールディングス,1726,ビーアールホールディングス,0
ネオホーム,172A,ネオホーム,0
オーテック,1736,オーテック,0
ハンモック,173A,ハンモック,0
太洋基礎工業,1758,太洋基礎工業,0
Ｗｉｌｌ　Ｓｍａｒｔ,175A,Ｗｉｌｌ Ｓｍａｒｔ,0
高松コンストラクショングループ,1762,高松コンストラクショングループ,0
工藤建設,1764,工藤建設,0
東建コーポレーション,1766,東建コーポレーション,0
ソネック,1768,ソネック,0
レジル,176A,レジル,1
藤田エンジニアリング,1770,藤田エンジニアリング,0
ワイ・ティー・エル・コーポレーション・バーハッド,1773,ワイ・ティー・エル・コーポレーション・バーハッド,0
三井住建道路,1776,三井住建道路,0
コージンバイオ,177A,コージンバイオ,0
ヤマウラ,1780,ヤマウラ,0
ｆａｎｔａｓｉｓｔａ,1783,ｆａｎｔａｓｉｓｔａ,0
オリエンタル白石,1786,オリエンタル白石,0
ナカボーテック,1787,ナカボーテック,0
三東工業社,1788,三東工業社,0
グローバルＸ　革新的優良企業　ＥＴＦ,178A,グローバルＸ 革新的優良企業 ＥＴＦ,0
大本組,1793,大本組,0
マサル,1795,マサル,0
守谷商会,1798,守谷商会,0
第一建設工業,1799,第一建設工業,0
グローバルＸ　超長期米国債　ＥＴＦ（為替ヘッジあり）,179A,グローバルＸ 超長期米国債 ＥＴＦ（為替ヘッジあり）,0
大成建設,1801,大成建設,1
大林組,1802,大林組,1
清水建設,1803,清水建設,1
佐藤渡辺,1807,佐藤渡辺,1
長谷工コーポレーション,1808,長谷工コーポレーション,0
グローバルＸ　超長期米国債　ＥＴＦ,180A,グローバルＸ 超長期米国債 ＥＴＦ,0
松井建設,1810,松井建設,0
錢高組,1811,錢高組,0
鹿島建設,1812,鹿島建設,1
不動テトラ,1813,不動テトラ,0
大末建設,1814,大末建設,0
鉄建建設,1815,鉄建建設,0
ＭＡＸＩＳ米国国債１－３年上場投信（為替ヘッジなし）,181A,ＭＡＸＩＳ米国国債１－３年上場投信（為替ヘッジなし）,0
西松建設,1820,西松建設,0
三井住友建設,1821,三井住友建設,1
大豊建設,1822,大豊建設,0
佐田建設,1826,佐田建設,0
ナカノフドー建設,1827,ナカノフドー建設,0
田辺工業,1828,田辺工業,0
ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジなし）,182A,ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジなし）,0
奥村組,1833,奥村組,1
東鉄工業,1835,東鉄工業,0
ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジあり）,183A,ＭＡＸＩＳ米国国債２０年超上場投信（為替ヘッジあり）,0
土屋ホールディングス,1840,土屋ホールディングス,0
サンユー建設,1841,サンユー建設,0
大盛工業,1844,大盛工業,0
イチケン,1847,イチケン,0
富士ピー・エス,1848,富士ピー・エス,0
学びエイド,184A,学びエイド,0
南海辰村建設,1850,南海辰村建設,0
淺沼組,1852,淺沼組,0
森組,1853,森組,0
リサイクルテック・ジャパン,185A,リサイクルテック・ジャパン,0
戸田建設,1860,戸田建設,1
熊谷組,1861,熊谷組,0
北野建設,1866,北野建設,0
植木組,1867,植木組,0
アストロスケールホールディングス,186A,アストロスケールホールディングス,0
矢作建設工業,1870,矢作建設工業,0
ピーエス・コンストラクション,1871,ピーエス・コンストラクション,0
日本ハウスホールディングス,1873,日本ハウスホールディングス,0
大東建託,1878,大東建託,1
新日本建設,1879,新日本建設,0
東亜道路工業,1882,東亜道路工業,0
東亜建設工業,1885,東亜建設工業,1
日本国土開発,1887,日本国土開発,0
若築建設,1888,若築建設,0
グローバルＸ　インド・トップ１０＋　ＥＴＦ,188A,グローバルＸ インド・トップ１０＋ ＥＴＦ,0
東洋建設,1890,東洋建設,1
五洋建設,1893,五洋建設,1
金下建設,1897,金下建設,0
世紀東急工業,1898,世紀東急工業,1
福田組,1899,福田組,0
Ｄ＆Ｍカンパニー,189A,Ｄ＆Ｍカンパニー,0
大成温調,1904,大成温調,0
テノックス,1905,テノックス,0
日本ドライケミカル,1909,日本ドライケミカル,0
Ｃｈｏｒｄｉａ　Ｔｈｅｒａｐｅｕｔｉｃｓ,190A,Ｃｈｏｒｄｉａ Ｔｈｅｒａｐｅｕｔｉｃｓ,0
住友林業,1911,住友林業,1
日本基礎技術,1914,日本基礎技術,0
ミモザ,191A,ミモザ,0
巴コーポレーション,1921,巴コーポレーション,0
大和ハウス工業,1925,大和ハウス工業,1
ライト工業,1926,ライト工業,0
積水ハウス,1928,積水ハウス,1
日特建設,1929,日特建設,0
インテグループ,192A,インテグループ,0
北陸電気工事,1930,北陸電気工事,0
ユアテック,1934,ユアテック,0
日本リーテック,1938,日本リーテック,0
四電工,1939,四電工,0
中電工,1941,中電工,0
関電工,1942,関電工,0
きんでん,1944,きんでん,0
東京エネシス,1945,東京エネシス,1
トーエネック,1946,トーエネック,0
弘電社,1948,弘電社,0
住友電設,1949,住友電設,0
ＷＯＬＶＥＳ　ＨＡＮＤ,194A,ＷＯＬＶＥＳ ＨＡＮＤ,0
日本電設工業,1950,日本電設工業,0
エクシオグループ,1951,エクシオグループ,0
新日本空調,1952,新日本空調,0
クラフティア,1959,クラフティア,0
ＭＵＳＣＡＴ　ＧＲＯＵＰ,195A,ＭＵＳＣＡＴ ＧＲＯＵＰ,0
サンテック,1960,サンテック,0
三機工業,1961,三機工業,0
日揮ホールディングス,1963,日揮ホールディングス,1
中外炉工業,1964,中外炉工業,0
テクノ菱和,1965,テクノ菱和,0
高田工業所,1966,高田工業所,0
ヤマト,1967,ヤマト,0
太平電業,1968,太平電業,0
高砂熱学工業,1969,高砂熱学工業,1
ＭＦＳ,196A,ＭＦＳ,0
三晃金属工業,1972,三晃金属工業,0
朝日工業社,1975,朝日工業社,0
明星工業,1976,明星工業,0
大氣社,1979,大氣社,0
タウンズ,197A,タウンズ,0
ダイダン,1980,ダイダン,0
協和日成,1981,協和日成,0
日比谷総合設備,1982,日比谷総合設備,0
ＰｏｓｔＰｒｉｍｅ,198A,ＰｏｓｔＰｒｉｍｅ,0
神田通信機,1992,神田通信機,0
高橋カーテンウォール工業,1994,高橋カーテンウォール工業,0
暁飯島工業,1997,暁飯島工業,0
メディエア,199A,メディエア,0
ニップン,2001,ニップン,0
日清製粉グループ本社,2002,日清製粉グループ本社,0
日東富士製粉,2003,日東富士製粉,0
昭和産業,2004,昭和産業,0
鳥越製粉,2009,鳥越製粉,0
ＮＥＸＴ　ＦＵＮＤＳ　日経半導体株指数連動型上場投信,200A,ＮＥＸＴ ＦＵＮＤＳ 日経半導体株指数連動型上場投信,0
ＳＭＤＡＭ　Ａｃｔｉｖｅ　ＥＴＦ　日本高配当株式,2011,ＳＭＤＡＭ Ａｃｔｉｖｅ ＥＴＦ 日本高配当株式,0
ｉシェアーズ　米国債０－３ヶ月　ＥＴＦ,2012,ｉシェアーズ 米国債０－３ヶ月 ＥＴＦ,0
ｉシェアーズ　米国高配当株　ＥＴＦ,2013,ｉシェアーズ 米国高配当株 ＥＴＦ,0
ｉシェアーズ　米国連続増配株　ＥＴＦ,2014,ｉシェアーズ 米国連続増配株 ＥＴＦ,0
ｉＦｒｅｅＥＴＦ　米国国債７－１０年（為替ヘッジなし）,2015,ｉＦｒｅｅＥＴＦ 米国国債７－１０年（為替ヘッジなし）,0
ｉＦｒｅｅＥＴＦ　米国国債７－１０年（為替ヘッジあり）,2016,ｉＦｒｅｅＥＴＦ 米国国債７－１０年（為替ヘッジあり）,0
ｉＦｒｅｅＥＴＦ　ＪＰＸプライム１５０,2017,ｉＦｒｅｅＥＴＦ ＪＰＸプライム１５０,0
グローバルＸ　ＵＳ　ＲＥＩＴ・トップ２０　ＥＴＦ,2018,グローバルＸ ＵＳ ＲＥＩＴ・トップ２０ ＥＴＦ,0
グローバルＸ　米国優先証券　ＥＴＦ（隔月分配型）,2019,グローバルＸ 米国優先証券 ＥＴＦ（隔月分配型）,0
ｉシェアーズ　Ｎｉｆｔｙ　５０　インド株　ＥＴＦ,201A,ｉシェアーズ Ｎｉｆｔｙ ５０ インド株 ＥＴＦ,0
豆蔵,202A,豆蔵,0
ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ダブル・ブル　ＥＴＮ,2031,ＮＥＸＴ ＮＯＴＥＳ 香港ハンセン・ダブル・ブル ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　香港ハンセン・ベア　ＥＴＮ,2032,ＮＥＸＴ ＮＯＴＥＳ 香港ハンセン・ベア ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ダブル・ブル　ＥＴＮ,2033,ＮＥＸＴ ＮＯＴＥＳ 韓国ＫＯＳＰＩ・ダブル・ブル ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　韓国ＫＯＳＰＩ・ベア　ＥＴＮ,2034,ＮＥＸＴ ＮＯＴＥＳ 韓国ＫＯＳＰＩ・ベア ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　金先物　ダブル・ブル　ＥＴＮ,2036,ＮＥＸＴ ＮＯＴＥＳ 金先物 ダブル・ブル ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　金先物　ベア　ＥＴＮ,2037,ＮＥＸＴ ＮＯＴＥＳ 金先物 ベア ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ダブル・ブル　ＥＴＮ,2038,ＮＥＸＴ ＮＯＴＥＳ ドバイ原油先物 ダブル・ブル ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　ドバイ原油先物　ベア　ＥＴＮ,2039,ＮＥＸＴ ＮＯＴＥＳ ドバイ原油先物 ベア ＥＴＮ,0
シュンビン,203A,シュンビン,0
ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ダブル・ブル・ドルヘッジ　ＥＴＮ,2040,ＮＥＸＴ ＮＯＴＥＳ ＮＹダウ・ダブル・ブル・ドルヘッジ ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　ＮＹダウ・ベア・ドルヘッジ　ＥＴＮ,2041,ＮＥＸＴ ＮＯＴＥＳ ＮＹダウ・ベア・ドルヘッジ ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　東証グロース市場２５０　ＥＴＮ,2042,ＮＥＸＴ ＮＯＴＥＳ 東証グロース市場２５０ ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　ＳＴＯＸＸ　アセアン好配当５０（円、ネットリターン）ＥＴＮ,2043,ＮＥＸＴ ＮＯＴＥＳ ＳＴＯＸＸ アセアン好配当５０（円、ネットリターン）ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ５００　配当貴族（ネットリターン）　ＥＴＮ,2044,ＮＥＸＴ ＮＯＴＥＳ Ｓ＆Ｐ５００ 配当貴族（ネットリターン） ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　Ｓ＆Ｐ　シンガポール　リート（ネットリターン）　ＥＴＮ,2045,ＮＥＸＴ ＮＯＴＥＳ Ｓ＆Ｐ シンガポール リート（ネットリターン） ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ダブル・ブル　ＥＴＮ,2046,ＮＥＸＴ ＮＯＴＥＳ インドＮｉｆｔｙ・ダブル・ブル ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　インドＮｉｆｔｙ・ベア　ＥＴＮ,2047,ＮＥＸＴ ＮＯＴＥＳ インドＮｉｆｔｙ・ベア ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,2048,ＮＥＸＴ ＮＯＴＥＳ 野村日本株高配当７０（ドルヘッジ、ネットリターン）ＥＴＮ,0
タイヨーパッケージ,204A,タイヨーパッケージ,0
ＮＥＸＴ　ＮＯＴＥＳ　ニッチトップ　中小型日本株（ネットリターン）ＥＴＮ,2050,ＮＥＸＴ ＮＯＴＥＳ ニッチトップ 中小型日本株（ネットリターン）ＥＴＮ,0
中部飼料,2053,中部飼料,0
日和産業,2055,日和産業,0
ロゴスホールディングス,205A,ロゴスホールディングス,0
フィード・ワン,2060,フィード・ワン,0
ＮＥＸＴ　ＮＯＴＥＳ　日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,2065,ＮＥＸＴ ＮＯＴＥＳ 日本株配当貴族（ドルヘッジ、ネットリターン）ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,2066,ＮＥＸＴ ＮＯＴＥＳ 東証ＲＥＩＴ（ドルヘッジ、ネットリターン）ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,2067,ＮＥＸＴ ＮＯＴＥＳ 野村ＡＩビジネス７０（ネットリターン）ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　高ベータ３０（ネットリターン）ＥＴＮ,2068,ＮＥＸＴ ＮＯＴＥＳ 高ベータ３０（ネットリターン）ＥＴＮ,0
ＮＥＸＴ　ＮＯＴＥＳ　低ベータ５０（ネットリターン）ＥＴＮ,2069,ＮＥＸＴ ＮＯＴＥＳ 低ベータ５０（ネットリターン）ＥＴＮ,0
ＰＲＩＳＭ　ＢｉｏＬａｂ,206A,ＰＲＩＳＭ ＢｉｏＬａｂ,0
スマートＥＳＧ３０女性活躍（ネットリターン）ＥＴＮ,2070,スマートＥＳＧ３０女性活躍（ネットリターン）ＥＴＮ,0
スマートＥＳＧ３０総合（ネットリターン）ＥＴＮ,2071,スマートＥＳＧ３０総合（ネットリターン）ＥＴＮ,0
トップシェアインデックス（ネットリターン）ＥＴＮ,2072,トップシェアインデックス（ネットリターン）ＥＴＮ,0
スマートＥＳＧ３０低カーボンリスク（ネットリターン）ＥＴＮ,2073,スマートＥＳＧ３０低カーボンリスク（ネットリターン）ＥＴＮ,0
ライジングコーポレーション,207A,ライジングコーポレーション,0
ＰＢＲ１倍割れ解消推進ＥＴＦ,2080,ＰＢＲ１倍割れ解消推進ＥＴＦ,0
政策保有解消推進ＥＴＦ,2081,政策保有解消推進ＥＴＦ,0
投資家経営者一心同体ＥＴＦ,2082,投資家経営者一心同体ＥＴＦ,0
ＮＥＸＴ　ＦＵＮＤＳ　日本成長株アクティブ上場投信,2083,ＮＥＸＴ ＦＵＮＤＳ 日本成長株アクティブ上場投信,0
ＮＥＸＴ　ＦＵＮＤＳ　日本高配当株アクティブ上場投信,2084,ＮＥＸＴ ＦＵＮＤＳ 日本高配当株アクティブ上場投信,0
ＭＡＸＩＳ高配当日本株アクティブ上場投信,2085,ＭＡＸＩＳ高配当日本株アクティブ上場投信,0
ＮＺＡＭ　上場投信　Ｓ＆Ｐ５００（為替ヘッジあり）,2086,ＮＺＡＭ 上場投信 Ｓ＆Ｐ５００（為替ヘッジあり）,0
ＮＺＡＭ　上場投信　ＮＡＳＤＡＱ１００（為替ヘッジあり）,2087,ＮＺＡＭ 上場投信 ＮＡＳＤＡＱ１００（為替ヘッジあり）,0
ＮＺＡＭ　上場投信　ＮＹダウ３０（為替ヘッジあり）,2088,ＮＺＡＭ 上場投信 ＮＹダウ３０（為替ヘッジあり）,0
ＮＺＡＭ　上場投信　ＤＡＸ（為替ヘッジあり）,2089,ＮＺＡＭ 上場投信 ＤＡＸ（為替ヘッジあり）,0
構造計画研究所ホールディングス,208A,構造計画研究所ホールディングス,0
ＮＺＡＭ　上場投信　米国国債７－１０年（為替ヘッジあり）,2090,ＮＺＡＭ 上場投信 米国国債７－１０年（為替ヘッジあり）,0
ＮＺＡＭ　上場投信　ドイツ国債７－１０年（為替ヘッジあり）,2091,ＮＺＡＭ 上場投信 ドイツ国債７－１０年（為替ヘッジあり）,0
ＮＺＡＭ　上場投信　フランス国債７－１０年（為替ヘッジあり）,2092,ＮＺＡＭ 上場投信 フランス国債７－１０年（為替ヘッジあり）,0
上場Ｔｒａｃｅｒｓ　米国債０－２年ラダー（為替ヘッジなし）,2093,上場Ｔｒａｃｅｒｓ 米国債０－２年ラダー（為替ヘッジなし）,0
東証ＲＥＩＴインバースＥＴＦ,2094,東証ＲＥＩＴインバースＥＴＦ,0
グローバルＸ　Ｓ＆Ｐ５００配当貴族　ＥＴＦ（為替ヘッジあり）,2095,グローバルＸ Ｓ＆Ｐ５００配当貴族 ＥＴＦ（為替ヘッジあり）,0
グローバルＸ　オフィス・Ｊ－ＲＥＩＴ　ＥＴＦ,2096,グローバルＸ オフィス・Ｊ－ＲＥＩＴ ＥＴＦ,0
グローバルＸ　レジデンシャル・Ｊ－ＲＥＩＴ　ＥＴＦ,2097,グローバルＸ レジデンシャル・Ｊ－ＲＥＩＴ ＥＴＦ,0
